TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
T102Boot,2024-06-22,11:42:49.789,32.95963,-106.9139,4633.4,32.95972,-106.9146,4632.6,2,8.4,8.4,299.0,0x03,18,8,8,3,-94,-92,635.58,83.141,635.583,127.014,94%,4.478,4.957,3180,299,643,285,234,akron_sus,32.96014,-106.9146,4641.2,3,4.454,-94,8.4
T102Boot,2024-06-22,11:42:50.780,32.95971,-106.91376,4633.9,32.95982,-106.9145,4633.4,2,8.5,8.5,85.0,0x03,25,6,10,5,-94,-98,653.22,84.532,653.218,288.399,94%,4.488,4.963,3718,237,659,225,236,akron_sus,32.96024,-106.9145,4642.2,2,4.464,-92,8.5
T102Boot,2024-06-22,11:42:51.830,32.95977,-106.91363,4634.9,32.95992,-106.9144,4634.2,1,8.6,8.6,164.0,0x03,19,7,7,4,-95,-91,671.38,85.304,671.386,221.741,96%,4.503,4.976,3055,299,624,297,246,akron_sus,32.96034,-106.9144,4643.2,3,4.474,-97,8.6
T102Boot,2024-06-22,11:42:52.818,32.95984,-106.91349,4636.1,32.96002,-106.9143,4635.2,3,8.7,8.7,12.0,0x03,20,5,9,3,-100,-98,691.42,86.07,691.423,201.539,96%,4.513,4.984,3539,246,609,259,240,akron_sus,32.96044,-106.9143,4644.2,1,4.484,-97,8.7
T102Boot,2024-06-22,11:42:58.791,32.95974,-106.91318,4635.8,32.96012,-106.9142,4635.9,1,8.8,8.8,111.0,0x03,21,8,9,2,-92,-99,781.01,88.15,781.015,223.76,88%,4.52,4.995,3403,261,695,292,280,akronboo,32.96042,-106.91432,4646.5,1,4.457,-92,8.8
T102Boot,2024-06-22,11:42:59.780,32.95977,-106.91301,4637.4,32.96022,-106.9141,4637.0,3,8.9,8.9,128.0,0x03,25,9,11,3,-100,-90,818.09,88.593,818.095,221.379,88%,4.53,5.006,3783,234,665,229,243,akronboo,32.96052,-106.91422,4647.5,2,4.467,-94,8.9
T102Boot,2024-06-22,11:43:00.799,32.95987,-106.91291,4638.4,32.96032,-106.914,4638.1,3,9.0,9.0,171.0,0x03,24,9,11,3,-99,-91,823.01,89.711,823.012,222.35,88%,4.536,5.014,3859,289,688,238,294,akronboo,32.96062,-106.91412,4648.5,1,4.477,-99,9.0
T102Boot,2024-06-22,11:43:01.790,32.95992,-106.91276,4639.7,32.96042,-106.9139,4639.0,3,9.1,9.1,306.0,0x03,20,5,7,3,-94,-92,846.69,90.275,846.686,178.688,90%,4.546,5.027,3654,259,682,273,233,akronboo,32.96072,-106.91402,4649.5,1,4.487,-99,9.1
T102Boot,2024-06-22,11:43:02.781,32.95998,-106.91261,4640.9,32.96052,-106.9138,4639.8,1,9.2,9.2,142.0,0x03,20,5,12,3,-92,-96,870.88,90.883,870.884,157.12,90%,4.561,5.034,3590,223,698,229,230,akronboo,32.96082,-106.91392,4650.5,2,4.497,-97,9.2
T102Boot,2024-06-22,11:43:03.801,32.96004,-106.91248,4642.0,32.96062,-106.9137,4640.8,2,9.3,9.3,285.0,0x03,22,9,12,3,-95,-90,894.06,91.742,894.065,153.607,90%,4.571,5.046,3661,200,606,294,285,akronboo,32.96092,-106.91382,4651.5,2,4.507,-98,9.3
T102Boot,2024-06-22,11:43:04.790,32.96008,-106.91231,4644.3,32.96072,-106.9136,4641.7,3,9.4,9.4,175.0,0x03,19,6,12,5,-91,-98,927.31,91.395,927.314,208.87,90%,4.577,5.054,3820,230,627,260,286,akronboo,32.96102,-106.91372,4652.5,1,4.517,-97,9.4
T102Boot,2024-06-22,11:43:05.781,32.96018,-106.91221,4645.3,32.96082,-106.9135,4642.6,3,9.5,9.5,55.0,0x03,23,7,11,5,-91,-91,932.28,92.316,932.288,106.486,90%,4.587,5.067,3095,281,615,266,232,akronboo,32.96112,-106.91362,4653.5,1,4.527,-91,9.5
T102Boot,2024-06-22,11:43:07.067,32.9602,-106.9121,4647.8,32.96092,-106.9134,4643.5,3,9.6,9.6,143.0,0x03,21,5,8,5,-93,-91,957.44,91.786,957.459,171.669,90%,4.602,5.075,3245,207,606,287,203,akron_sus,32.96133,-106.91339,4665.7,2,4.576,-100,9.6
T102Boot,2024-06-22,11:43:07.790,32.9603,-106.912,4648.8,32.96102,-106.9133,4644.5,1,9.7,9.7,137.0,0x03,25,7,10,2,-96,-91,962.47,92.75,962.485,181.907,88%,4.612,5.085,3077,257,654,256,300,akron_sus,32.96143,-106.91329,4666.7,3,4.586,-95,9.7
T102Boot,2024-06-22,11:43:08.781,32.96033,-106.9119,4650.6,32.96112,-106.9132,4645.4,2,9.8,9.8,6.0,0x03,25,6,8,4,-91,-90,980.13,92.855,980.153,141.682,88%,4.619,5.093,3986,273,629,244,223,akron_sus,32.96153,-106.91319,4667.7,1,4.596,-90,9.8
T102Boot,2024-06-22,11:43:09.827,32.96036,-106.9118,4651.4,32.96122,-106.9131,4646.4,1,9.9,9.9,83.0,0x03,22,7,7,4,-98,-93,1001.08,93.981,1001.101,139.199,88%,4.629,5.106,3501,254,695,267,287,akron_sus,32.96163,-106.91309,4668.7,3,4.606,-94,9.9
T102Boot,2024-06-22,11:43:11.840,32.9603,-106.9117,4652.3,32.96132,-106.913,4647.1,1,10.0,10.0,14.0,0x03,17,10,7,3,-93,-97,1045.67,94.78,1045.699,161.226,84%,4.643,5.115,3507,274,647,204,278,akron_sus,32.96173,-106.91299,4669.7,2,4.616,-94,10.0
T102Boot,2024-06-22,11:43:12.831,32.96031,-106.91159,4653.4,32.96142,-106.9129,4648.0,1,10.1,10.1,313.0,0x03,25,6,8,2,-94,-97,1074.52,95.601,1074.545,151.758,84%,4.653,5.125,3741,294,636,246,258,akron_sus,32.96183,-106.91289,4670.7,2,4.626,-95,10.1
T102Boot,2024-06-22,11:43:13.791,32.96031,-106.9115,4654.6,32.96152,-106.9128,4648.9,3,10.2,10.2,119.0,0x03,20,9,8,4,-90,-90,1106.23,96.314,1106.261,168.899,76%,4.661,5.135,3666,252,649,293,241,akron_sus,32.96193,-106.91279,4671.7,1,4.636,-99,10.2
T102Boot,2024-06-22,11:43:14.991,32.9603,-106.91139,4655.8,32.96162,-106.9127,4649.8,2,10.3,10.3,15.0,0x03,16,8,8,4,-98,-95,1141.23,96.927,1141.257,181.837,76%,4.671,5.144,3813,228,679,221,276,akronboo,32.96192,-106.91282,4660.6,3,4.607,-93,10.3
T102Boot,2024-06-22,11:43:15.829,32.96029,-106.91128,4656.7,32.96172,-106.9126,4650.6,1,10.4,10.4,224.0,0x03,25,6,11,3,-93,-96,1177.09,97.87,1177.124,208.143,73%,4.68,5.155,3956,283,676,229,271,akronboo,32.96202,-106.91272,4661.6,2,4.617,-91,10.4
T102Boot,2024-06-22,11:43:16.819,32.96029,-106.91119,4658.5,32.96182,-106.9125,4651.4,3,10.5,10.5,284.0,0x03,22,10,10,4,-97,-95,1212.98,97.947,1213.012,214.037,73%,4.69,5.165,3548,225,602,297,216,akronboo,32.96212,-106.91262,4662.6,2,4.627,-93,10.5
T102Boot,2024-06-22,11:43:17.807,32.96028,-106.91108,4660.1,32.96192,-106.9124,4652.2,1,10.6,10.6,145.0,0x03,22,8,10,3,-94,-90,1251.0,98.084,1251.044,220.271,74%,4.695,5.175,3803,257,627,221,230,akronboo,32.96222,-106.91252,4663.6,2,4.637,-100,10.6
T102Boot,2024-06-22,11:43:18.828,32.96027,-106.91098,4661.2,32.96202,-106.9123,4653.1,2,10.7,10.7,17.0,0x03,22,8,12,2,-90,-97,1288.37,98.884,1288.415,149.365,74%,4.705,5.186,3513,285,640,204,251,akronboo,32.96232,-106.91242,4664.6,3,4.647,-96,10.7
T102Boot,2024-06-22,11:43:19.790,32.96027,-106.91088,4662.4,32.96212,-106.9122,4653.9,3,10.8,10.8,100.0,0x03,22,7,11,2,-96,-99,1325.52,99.533,1325.571,152.173,76%,4.715,5.187,3441,257,698,290,254,akronboo,32.96242,-106.91232,4665.6,1,4.657,-98,10.8
T102Boot,2024-06-22,11:43:20.780,32.96027,-106.91078,4663.1,32.96222,-106.9121,4654.8,1,10.9,10.9,33.0,0x03,15,6,9,4,-98,-94,1362.8,100.666,1362.844,138.017,78%,4.7,5.204,3966,259,697,268,255,akronboo,32.96252,-106.91222,4666.6,3,4.667,-97,10.9
T102Boot,2024-06-22,11:43:21.801,32.96026,-106.91069,4664.1,32.96232,-106.912,4655.7,3,11.0,11.0,10.0,0x03,24,8,12,3,-94,-100,1401.02,101.557,1401.06,152.652,80%,4.71,5.215,3412,257,689,206,230,akronboo,32.96262,-106.91212,4667.6,1,4.677,-91,11.0
T102Boot,2024-06-22,11:43:22.790,32.96026,-106.91059,4664.8,32.96242,-106.9119,4656.6,1,11.1,11.1,242.0,0x03,18,7,11,2,-94,-92,1439.53,102.806,1439.571,155.332,82%,4.745,5.224,3827,267,629,219,253,akronboo,32.96272,-106.91202,4668.6,3,4.687,-90,11.1
T102Boot,2024-06-22,11:43:23.780,32.96025,-106.91049,4665.3,32.96252,-106.9118,4657.6,2,11.2,11.2,80.0,0x03,25,5,12,2,-93,-97,1479.1,104.302,1479.131,158.064,82%,4.755,5.235,3972,274,696,243,290,akronboo,32.96282,-106.91192,4669.6,2,4.697,-92,11.2
T102Boot,2024-06-22,11:43:24.799,32.96025,-106.91039,4665.9,32.96262,-106.9117,4658.5,3,11.3,11.3,113.0,0x03,15,6,10,2,-92,-91,1519.6,105.638,1519.628,139.904,82%,4.778,5.245,3900,270,603,219,240,akronboo,32.96292,-106.91182,4670.6,3,4.707,-99,11.3
T102Boot,2024-06-22,11:43:25.791,32.96024,-106.91029,4666.3,32.96272,-106.9116,4659.6,1,11.4,11.4,9.0,0x03,25,5,12,4,-98,-100,1559.62,107.28,1559.646,145.295,82%,4.788,5.256,3560,259,695,208,214,akronboo,32.96302,-106.91172,4671.6,2,4.717,-93,11.4
T102Boot,2024-06-22,11:43:26.991,32.96023,-106.9102,4666.4,32.96282,-106.9115,4660.6,1,11.5,11.5,121.0,0x03,24,6,10,4,-93,-96,1599.88,109.231,1599.9,155.801,83%,4.783,5.264,3463,293,612,228,229,akron_sus,32.96326,-106.9115,4678.1,2,4.764,-96,11.5
T102Boot,2024-06-22,11:43:27.800,32.96023,-106.9101,4667.1,32.96292,-106.9114,4661.7,3,11.6,11.6,347.0,0x03,17,6,10,3,-97,-98,1639.55,110.599,1639.562,163.328,80%,4.793,5.274,3484,282,672,223,292,akron_sus,32.96336,-106.9114,4679.1,3,4.774,-95,11.6
T102Boot,2024-06-22,11:43:28.791,32.96023,-106.90999,4667.5,32.96302,-106.9113,4662.7,2,11.7,11.7,328.0,0x03,24,7,7,4,-98,-99,1679.58,112.193,1679.592,178.553,80%,4.807,5.284,3907,201,658,241,212,akron_sus,32.96346,-106.9113,4680.1,1,4.784,-96,11.7
T102Boot,2024-06-22,11:43:29.780,32.96023,-106.90989,4668.5,32.96312,-106.9112,4663.8,2,11.8,11.8,160.0,0x03,25,6,10,2,-96,-90,1718.65,113.237,1718.659,189.213,80%,4.817,5.295,3013,205,626,235,266,akron_sus,32.96356,-106.9112,4681.1,2,4.794,-92,11.8
T102Boot,2024-06-22,11:43:30.801,32.96023,-106.90979,4669.9,32.96322,-106.9111,4664.7,3,11.9,11.9,251.0,0x03,18,9,10,5,-98,-90,1756.77,113.773,1756.782,192.303,80%,4.826,5.304,3002,222,664,257,269,akron_sus,32.96366,-106.9111,4682.1,1,4.804,-90,11.9
T102Boot,2024-06-22,11:43:31.789,32.96023,-106.90969,4671.4,32.96332,-106.911,4665.7,1,12.0,12.0,163.0,0x03,20,9,9,3,-92,-91,1795.41,114.3,1795.423,187.223,80%,4.836,5.315,3054,290,649,281,244,akron_sus,32.96376,-106.911,4683.1,2,4.814,-100,12.0
T102Boot,2024-06-22,11:43:32.780,32.96024,-106.90959,4672.7,32.96342,-106.9109,4666.8,3,12.1,12.1,189.0,0x03,25,5,7,3,-97,-94,1833.2,115.072,1833.212,182.556,82%,4.85,5.323,3312,261,625,279,233,akron_sus,32.96386,-106.9109,4684.1,2,4.824,-90,12.1
T102Boot,2024-06-22,11:43:33.800,32.96024,-106.90949,4673.6,32.96352,-106.9108,4667.8,2,12.2,12.2,30.0,0x03,24,5,9,3,-97,-94,1871.85,116.23,1871.859,185.242,82%,4.86,5.335,3317,290,605,269,280,akron_sus,32.96396,-106.9108,4685.1,1,4.834,-98,12.2
T102Boot,2024-06-22,11:43:35.030,32.96025,-106.90939,4674.5,32.96362,-106.9107,4668.8,2,12.3,12.3,94.0,0x03,16,8,7,2,-94,-99,1909.08,117.324,1909.094,187.858,82%,4.865,5.343,3839,290,617,210,255,akronboo,32.96392,-106.91081,4686.1,2,4.807,-97,12.3
T102Boot,2024-06-22,11:43:35.780,32.96026,-106.90929,4675.6,32.96372,-106.9106,4669.6,2,12.4,12.4,170.0,0x03,24,8,11,4,-100,-99,1945.62,118.021,1945.629,183.213,81%,4.875,5.354,3217,232,679,294,285,akronboo,32.96402,-106.91071,4687.1,3,4.817,-97,12.4
T102Boot,2024-06-22,11:43:36.800,32.96027,-106.90919,4676.8,32.96382,-106.9105,4670.5,1,12.5,12.5,169.0,0x03,18,8,10,2,-96,-100,1982.19,118.625,1982.204,185.623,83%,4.885,5.364,3092,224,670,266,242,akronboo,32.96412,-106.91061,4688.1,1,4.827,-99,12.5
T102Boot,2024-06-22,11:43:37.790,32.96028,-106.90909,4678.0,32.96392,-106.9104,4671.3,1,12.6,12.6,137.0,0x03,24,7,7,2,-93,-97,2018.39,119.325,2018.409,188.017,83%,4.87,5.375,3361,235,663,274,285,akronboo,32.96422,-106.91051,4689.1,3,4.837,-90,12.6
T102Boot,2024-06-22,11:43:39.799,32.96021,-106.90899,4679.0,32.96402,-106.9103,4672.1,2,12.7,12.7,9.0,0x03,16,9,12,5,-91,-93,2084.93,120.02,2084.942,191.766,78%,4.883,5.367,3385,296,691,245,262,akronboo,32.96432,-106.91041,4690.1,3,4.847,-94,12.7
T102Boot,2024-06-22,11:43:40.790,32.96022,-106.90889,4680.2,32.96412,-106.9102,4673.0,2,12.8,12.8,40.0,0x03,24,7,11,4,-97,-94,2119.81,120.705,2119.826,202.166,80%,4.893,5.394,3839,300,695,219,268,akronboo,32.96442,-106.91031,4691.1,1,4.857,-90,12.8
T102Boot,2024-06-22,11:43:41.780,32.96024,-106.90879,4681.2,32.96422,-106.9101,4673.8,1,12.9,12.9,162.0,0x03,17,10,7,2,-100,-94,2154.09,121.645,2154.106,182.544,80%,4.925,5.405,3396,287,646,277,282,akronboo,32.96452,-106.91021,4692.1,3,4.867,-95,12.9
T102Boot,2024-06-22,11:43:42.801,32.96025,-106.90869,4682.4,32.96432,-106.91,4674.7,2,13.0,13.0,67.0,0x03,18,10,9,3,-97,-90,2188.38,122.362,2188.401,191.244,80%,4.935,5.415,3056,271,674,290,247,akronboo,32.96462,-106.91011,4693.1,3,4.877,-96,13.0
T102Boot,2024-06-22,11:43:43.791,32.96027,-106.90859,4683.3,32.96442,-106.9099,4675.6,2,13.1,13.1,39.0,0x03,17,10,8,5,-99,-91,2221.94,123.257,2221.959,193.381,80%,4.949,5.425,3762,253,667,264,233,akronboo,32.96472,-106.91001,4694.1,1,4.887,-99,13.1
T102Boot,2024-06-22,11:43:44.780,32.96029,-106.90849,4684.1,32.96452,-106.9098,4676.5,2,13.2,13.2,110.0,0x03,25,6,12,5,-98,-100,2255.31,124.32,2255.325,188.604,81%,4.959,5.434,3100,202,640,283,257,akronboo,32.96482,-106.90991,4695.1,3,4.897,-96,13.2
T102Boot,2024-06-22,11:43:45.800,32.96031,-106.90839,4684.9,32.96462,-106.9097,4677.3,1,13.3,13.3,42.0,0x03,15,7,8,2,-91,-90,2289.28,125.397,2289.296,190.632,82%,4.964,5.445,3003,291,627,229,243,akronboo,32.96492,-106.90981,4696.1,2,4.907,-98,13.3
T102Boot,2024-06-22,11:43:47.001,32.96033,-106.90829,4685.2,32.96472,-106.9096,4678.3,3,13.4,13.4,28.0,0x03,15,8,8,3,-96,-93,2323.72,127.037,2323.733,180.608,83%,4.974,5.454,3714,236,633,281,246,akron_sus,32.96513,-106.90959,4705.0,3,4.952,-100,13.4
T102Boot,2024-06-22,11:43:47.780,32.96034,-106.9082,4685.9,32.96482,-106.9095,4679.2,2,13.5,13.5,138.0,0x03,24,6,7,3,-92,-95,2358.48,128.258,2358.493,182.447,81%,4.985,5.464,3863,259,699,285,300,akron_sus,32.96523,-106.90949,4706.0,3,4.962,-94,13.5
T102Boot,2024-06-22,11:43:48.801,32.96036,-106.90809,4686.6,32.96492,-106.9094,4680.1,2,13.6,13.6,118.0,0x03,19,6,9,2,-95,-97,2393.03,129.484,2393.038,190.171,81%,4.995,5.474,3651,259,650,298,261,akron_sus,32.96533,-106.90939,4707.0,2,4.972,-90,13.6
T102Boot,2024-06-22,11:43:49.790,32.96038,-106.90799,4687.4,32.96502,-106.9093,4681.0,2,13.7,13.7,185.0,0x03,18,7,7,4,-95,-92,2426.78,130.647,2426.788,180.751,81%,5.001,5.485,3306,254,638,293,280,akron_sus,32.96543,-106.90929,4708.0,2,4.982,-93,13.7
T102Boot,2024-06-22,11:43:50.781,32.9604,-106.90788,4688.2,32.96512,-106.9092,4682.0,1,13.8,13.8,141.0,0x03,17,5,7,3,-93,-95,2459.75,131.739,2459.763,182.454,81%,5.011,5.494,3186,258,686,298,298,akron_sus,32.96553,-106.90919,4709.0,2,4.992,-90,13.8
T102Boot,2024-06-22,11:43:51.801,32.96043,-106.90778,4688.8,32.96522,-106.9091,4682.9,1,13.9,13.9,231.0,0x03,24,5,9,5,-92,-99,2491.74,133.107,2491.75,179.224,81%,5.021,5.505,3191,284,603,239,278,akron_sus,32.96563,-106.90909,4710.0,2,5.002,-97,13.9
T102Boot,2024-06-22,11:43:52.791,32.96045,-106.90768,4689.3,32.96532,-106.909,4683.8,1,14.0,14.0,228.0,0x03,20,10,10,3,-94,-94,2522.75,134.446,2522.761,176.369,83%,5.005,5.514,3906,215,686,249,299,akron_sus,32.96573,-106.90899,4711.0,2,5.012,-100,14.0
T102Boot,2024-06-22,11:43:53.781,32.96049,-106.90758,4690.5,32.96542,-106.9089,4684.7,3,14.1,14.1,263.0,0x03,25,8,10,5,-97,-94,2551.13,135.262,2551.139,182.33,83%,5.015,5.525,3590,211,672,218,293,akron_sus,32.96583,-106.90889,4712.0,1,5.022,-99,14.1
T102Boot,2024-06-22,11:43:55.011,32.96053,-106.90748,4691.2,32.96552,-106.9088,4685.6,3,14.2,14.2,215.0,0x03,16,7,9,4,-90,-97,2576.01,136.377,2576.014,188.872,83%,5.056,5.533,3760,264,607,268,223,akronboo,32.96583,-106.9089,4702.1,3,4.997,-96,14.2
T102Boot,2024-06-22,11:43:55.789,32.96059,-106.90738,4692.1,32.96562,-106.9087,4686.6,2,14.3,14.3,183.0,0x03,25,9,8,5,-94,-100,2596.75,137.5,2596.762,176.463,80%,5.066,5.544,3419,277,623,254,259,akronboo,32.96593,-106.9088,4703.1,2,5.007,-100,14.3
T102Boot,2024-06-22,11:43:56.807,32.96066,-106.90728,4693.2,32.96572,-106.9086,4687.7,3,14.4,14.4,219.0,0x03,23,8,12,5,-98,-96,2612.53,138.491,2612.541,160.867,80%,5.077,5.553,3544,284,642,290,264,akronboo,32.96603,-106.9087,4704.1,3,5.017,-93,14.4
T102Boot,2024-06-22,11:43:57.801,32.96076,-106.90718,4694.2,32.96582,-106.9085,4688.7,1,14.5,14.5,46.0,0x03,21,7,10,5,-97,-99,2617.51,139.567,2617.521,187.368,81%,5.087,5.565,3708,218,686,298,228,akronboo,32.96613,-106.9086,4705.1,2,5.027,-96,14.5
T102Boot,2024-06-22,11:43:58.791,32.96086,-106.90708,4695.2,32.96592,-106.9084,4689.7,3,14.6,14.6,37.0,0x03,16,5,7,4,-99,-92,2622.51,140.56,2622.515,157.941,81%,5.103,5.574,3873,204,697,246,245,akronboo,32.96623,-106.9085,4706.1,3,5.037,-91,14.6
T102Boot,2024-06-22,11:43:59.779,32.96096,-106.90698,4696.2,32.96602,-106.9083,4690.7,3,14.7,14.7,182.0,0x03,18,10,9,4,-91,-90,2627.51,141.504,2627.515,165.925,81%,5.113,5.584,3958,270,680,209,200,akronboo,32.96633,-106.9084,4707.1,3,5.047,-92,14.7
T102Boot,2024-06-22,11:44:00.802,32.96106,-106.90688,4697.2,32.96612,-106.9082,4691.6,1,14.8,14.8,225.0,0x03,24,9,10,5,-100,-91,2632.53,142.386,2632.535,166.925,84%,5.119,5.594,3932,206,674,227,244,akronboo,32.96643,-106.9083,4708.1,1,5.057,-97,14.8
T102Boot,2024-06-22,11:44:01.790,32.96116,-106.90678,4698.2,32.96622,-106.9081,4692.4,2,14.9,14.9,101.0,0x03,19,6,10,4,-95,-93,2637.55,143.255,2637.555,170.235,85%,5.129,5.605,3459,282,689,289,204,akronboo,32.96653,-106.9082,4709.1,1,5.067,-90,14.9
T102Boot,2024-06-22,11:44:02.780,32.96126,-106.90668,4699.2,32.96632,-106.908,4693.3,1,15.0,15.0,236.0,0x03,20,6,11,5,-94,-97,2642.55,144.071,2642.562,183.655,85%,5.141,5.612,3637,282,679,210,292,akronboo,32.96663,-106.9081,4710.1,2,5.077,-97,15.0
T102Boot,2024-06-22,11:44:03.801,32.96136,-106.90658,4700.2,32.96642,-106.9079,4694.1,1,15.1,15.1,93.0,0x03,23,7,11,4,-90,-97,2647.56,144.93,2647.569,166.033,87%,5.151,5.625,3438,241,642,285,211,akronboo,32.96673,-106.908,4711.1,1,5.087,-91,15.1
T102Boot,2024-06-22,11:44:04.790,32.96146,-106.90648,4701.2,32.96652,-106.9078,4695.1,1,15.2,15.2,15.0,0x03,16,6,11,3,-92,-94,2652.56,145.907,2652.569,170.926,89%,5.16,5.634,3060,240,661,203,269,akronboo,32.96683,-106.9079,4712.1,1,5.097,-94,15.2
T102Boot,2024-06-22,11:44:05.779,32.96156,-106.90638,4702.2,32.96662,-106.9077,4696.0,3,15.3,15.3,103.0,0x03,23,6,12,4,-95,-99,2657.57,146.812,2657.576,168.033,90%,5.17,5.645,3547,292,686,250,281,akronboo,32.96693,-106.9078,4713.1,3,5.107,-92,15.3
T102Boot,2024-06-22,11:44:07.009,32.96166,-106.90628,4703.2,32.96672,-106.9076,4696.9,1,15.4,15.4,140.0,0x03,18,5,11,4,-94,-93,2662.57,147.707,2662.576,165.941,90%,5.18,5.653,3212,286,684,264,219,akron_sus,32.96714,-106.90758,4724.9,1,5.152,-92,15.4
T102Boot,2024-06-22,11:44:07.790,32.96176,-106.90618,4704.2,32.96682,-106.9075,4697.9,2,15.5,15.5,285.0,0x03,25,5,10,5,-96,-93,2667.56,148.671,2667.57,160.985,87%,5.161,5.665,3109,254,636,204,237,akron_sus,32.96724,-106.90748,4725.9,2,5.162,-98,15.5
T102Boot,2024-06-22,11:44:08.795,32.96186,-106.90608,4705.2,32.96692,-106.9074,4698.8,1,15.6,15.6,237.0,0x03,19,5,11,4,-92,-99,2672.55,149.576,2672.563,171.033,87%,5.171,5.674,3939,225,621,243,237,akron_sus,32.96734,-106.90738,4726.9,3,5.172,-93,15.6
T102Boot,2024-06-22,11:44:09.828,32.96196,-106.90598,4706.2,32.96702,-106.9073,4699.8,1,15.7,15.7,101.0,0x03,15,7,7,3,-99,-98,2677.55,150.661,2677.563,175.926,87%,5.208,5.685,3952,281,660,286,235,akron_sus,32.96744,-106.90728,4727.9,2,5.182,-98,15.7
T102Boot,2024-06-22,11:44:10.790,32.96206,-106.90588,4707.2,32.96712,-106.9072,4700.9,2,15.8,15.8,113.0,0x03,24,7,8,5,-91,-100,2682.54,151.717,2682.55,174.867,87%,5.218,5.694,3652,230,650,214,282,akron_sus,32.96754,-106.90718,4728.9,3,5.192,-99,15.8
T102Boot,2024-06-22,11:44:11.780,32.96216,-106.90578,4708.2,32.96722,-106.9071,4701.9,1,15.9,15.9,131.0,0x03,19,10,11,5,-97,-98,2687.54,152.753,2687.55,175.867,87%,5.234,5.705,3977,255,680,246,250,akron_sus,32.96764,-106.90708,4729.9,2,5.202,-99,15.9
T102Boot,2024-06-22,11:44:12.799,32.96226,-106.90568,4709.2,32.96732,-106.907,4702.9,1,16.0,16.0,309.0,0x03,21,8,11,3,-93,-100,2692.53,153.76,2692.537,168.454,89%,5.244,5.714,3389,290,677,275,270,akron_sus,32.96774,-106.90698,4730.9,3,5.212,-96,16.0
T102Boot,2024-06-22,11:44:13.790,32.96236,-106.90558,4710.2,32.96742,-106.9069,4704.0,1,16.1,16.1,347.0,0x03,19,5,10,4,-92,-91,2697.51,154.829,2697.523,184.825,89%,5.25,5.725,3942,242,634,244,212,akron_sus,32.96784,-106.90688,4731.9,1,5.222,-97,16.1
T102Boot,2024-06-22,11:44:14.990,32.96246,-106.90548,4711.2,32.96752,-106.9068,4705.0,2,16.2,16.2,300.0,0x03,24,7,8,4,-100,-98,2702.51,155.789,2702.517,175.398,89%,5.26,5.734,3685,281,676,216,267,akronboo,32.96781,-106.9069,4726.6,2,5.197,-94,16.2
T102Boot,2024-06-22,11:44:15.800,32.96256,-106.90538,4712.2,32.96762,-106.9067,4706.0,1,16.3,16.3,208.0,0x03,21,7,7,4,-90,-96,2707.51,156.858,2707.523,205.368,86%,5.274,5.744,3145,293,689,300,247,akronboo,32.96791,-106.9068,4727.6,2,5.207,-92,16.3
T102Boot,2024-06-22,11:44:16.789,32.96266,-106.90528,4713.2,32.96772,-106.9066,4707.1,3,16.4,16.4,141.0,0x03,24,5,9,4,-91,-97,2712.51,157.878,2712.517,231.149,86%,5.284,5.754,3108,214,606,271,218,akronboo,32.96801,-106.9067,4728.6,2,5.217,-97,16.4
T102Boot,2024-06-22,11:44:17.781,32.96276,-106.90518,4714.2,32.96782,-106.9065,4708.1,3,16.5,16.5,159.0,0x03,24,9,9,2,-97,-94,2717.5,158.907,2717.51,224.846,87%,5.296,5.765,3784,207,626,221,290,akronboo,32.96811,-106.9066,4729.6,1,5.227,-94,16.5
T102Boot,2024-06-22,11:44:18.801,32.96286,-106.90508,4715.2,32.96792,-106.9064,4709.1,2,16.6,16.6,212.0,0x03,21,8,8,2,-91,-100,2722.5,159.947,2722.51,203.76,87%,5.306,5.775,3552,244,689,208,211,akronboo,32.96821,-106.9065,4730.6,2,5.237,-93,16.6
T102Boot,2024-06-22,11:44:19.820,32.96296,-106.90498,4716.2,32.96802,-106.9063,4710.1,3,16.7,16.7,354.0,0x03,19,6,7,5,-94,-99,2727.5,160.894,2727.51,214.537,87%,5.316,5.786,3777,259,680,276,255,akronboo,32.96831,-106.9064,4731.6,2,5.247,-92,16.7
T102Boot,2024-06-22,11:44:20.780,32.96306,-106.90488,4717.2,32.96812,-106.9062,4711.1,2,16.8,16.8,217.0,0x03,15,7,7,3,-91,-94,2732.51,161.884,2732.523,221.338,89%,5.291,5.791,3940,261,661,264,236,akronboo,32.96841,-106.9063,4732.6,3,5.257,-91,16.8
T102Boot,2024-06-22,11:44:21.800,32.96316,-106.90478,4718.2,32.96822,-106.9061,4712.1,3,16.9,16.9,182.0,0x03,24,6,12,4,-92,-94,2737.53,162.927,2737.536,195.733,89%,5.301,5.805,3929,261,628,242,245,akronboo,32.96851,-106.9062,4733.6,1,5.267,-97,16.9
