TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
T102Boot,2024-06-22,11:42:59.780,32.95087,-106.92191,4548.4,32.95132,-106.92300,4548.0,3,0,0,43,0x03,29,1,8,10,-79,-84,373.09,-0.407,373.095,132.379,88%,3.640,4.116,19808,773,828,769,1186,akronboo,32.95162,-106.92312,4558.5,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:00.799,32.95087,-106.92191,4548.4,32.95132,-106.92300,4548.1,3,0,0,81,0x03,29,2,6,11,-79,-86,373.01,-0.289,373.012,132.350,88%,3.636,4.114,19809,774,828,770,1187,akronboo,32.95162,-106.92312,4558.5,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:01.790,32.95082,-106.92186,4548.7,32.95132,-106.92300,4548.0,3,0,0,-149,0x03,28,1,8,10,-83,-86,391.69,-0.725,391.686,87.688,90%,3.636,4.117,19810,775,828,771,1188,akronboo,32.95162,-106.92312,4558.5,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:02.781,32.95078,-106.92181,4548.9,32.95132,-106.92300,4547.8,3,0,0,42,0x03,28,2,7,10,-86,-89,410.88,-1.117,410.884,65.120,90%,3.641,4.114,19811,776,828,772,1189,akronboo,32.95162,-106.92312,4558.5,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:03.801,32.95074,-106.92178,4549.0,32.95132,-106.92300,4547.8,3,0,0,180,0x03,28,1,8,11,-87,-89,429.06,-1.258,429.065,60.607,90%,3.641,4.116,19812,777,828,773,1190,akronboo,32.95162,-106.92312,4558.5,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:04.790,32.95068,-106.92171,4550.3,32.95132,-106.92300,4547.7,3,0,0,65,0x03,28,2,6,11,-82,-91,457.31,-2.605,457.314,114.870,90%,3.637,4.114,19813,778,828,774,1191,akronboo,32.95162,-106.92312,4558.5,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:05.781,32.95068,-106.92171,4550.3,32.95132,-106.92300,4547.6,3,0,0,-60,0x03,29,2,7,11,-102,-89,457.28,-2.684,457.288,11.486,90%,3.637,4.117,19814,779,828,775,1192,akronboo,32.95162,-106.92312,4558.5,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:07.067,32.95060,-106.92170,4551.8,32.95132,-106.92300,4547.5,3,0,0,23,0x03,29,2,6,11,-86,-106,477.44,-4.214,477.459,75.669,90%,3.642,4.115,19815,780,33598,776,1193,akron_sus,32.95173,-106.92299,4569.7,3,3.616,-93,0.0
T102Boot,2024-06-22,11:43:07.790,32.95060,-106.92170,4551.8,32.95132,-106.92300,4547.5,3,0,0,12,0x03,30,2,7,11,-85,-106,477.47,-4.250,477.485,84.907,88%,3.642,4.115,19815,781,830,777,1193,akron_sus,32.95173,-106.92299,4569.7,3,3.616,-93,0.0
T102Boot,2024-06-22,11:43:08.781,32.95053,-106.92170,4552.6,32.95132,-106.92300,4547.4,3,0,0,-124,0x03,30,2,7,10,-91,-93,490.13,-5.145,490.153,43.682,88%,3.639,4.113,19816,782,830,778,1194,akron_sus,32.95173,-106.92299,4569.7,3,3.616,-93,0.0
T102Boot,2024-06-22,11:43:09.827,32.95046,-106.92170,4552.4,32.95132,-106.92300,4547.4,3,0,0,-52,0x03,30,0,3,16,-92,-96,506.08,-5.019,506.101,40.199,88%,3.639,4.116,19817,783,830,779,1195,akron_sus,32.95173,-106.92299,4569.7,3,3.616,-93,0.0
T102Boot,2024-06-22,11:43:11.840,32.95030,-106.92170,4552.3,32.95132,-106.92300,4547.1,3,0,0,-126,0x03,30,2,8,10,-89,-97,545.67,-5.220,545.699,61.226,84%,3.643,4.115,19819,784,830,780,1196,akron_sus,32.95173,-106.92299,4569.7,3,3.616,-93,0.0
T102Boot,2024-06-22,11:43:12.831,32.95021,-106.92169,4552.4,32.95132,-106.92300,4547.0,3,0,0,168,0x03,30,2,7,10,-91,-93,569.52,-5.399,569.545,50.758,84%,3.643,4.115,19820,785,830,781,1197,akron_sus,32.95173,-106.92299,4569.7,3,3.616,-93,0.0
T102Boot,2024-06-22,11:43:13.791,32.95011,-106.92170,4552.6,32.95132,-106.92300,4546.9,3,0,0,-31,0x03,30,2,8,10,-89,-96,596.23,-5.686,596.261,66.899,76%,3.641,4.115,19821,786,830,782,1198,akron_sus,32.95173,-106.92299,4569.7,3,3.616,-93,0.0
T102Boot,2024-06-22,11:43:14.991,32.95000,-106.92169,4552.8,32.95132,-106.92300,4546.8,3,0,0,-140,0x03,30,2,7,10,-88,-93,626.23,-6.073,626.257,78.837,76%,3.641,4.114,19822,787,33600,783,1199,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:15.829,32.94989,-106.92168,4552.7,32.95132,-106.92300,4546.6,3,0,0,64,0x03,29,2,8,10,-86,-93,657.09,-6.130,657.124,104.143,73%,3.640,4.115,19822,788,832,784,1199,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:16.819,32.94979,-106.92169,4553.5,32.95132,-106.92300,4546.4,3,0,0,119,0x03,30,2,8,10,-86,-92,687.98,-7.053,688.012,109.037,73%,3.640,4.115,19823,789,832,785,1200,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:17.807,32.94968,-106.92168,4554.1,32.95132,-106.92300,4546.2,3,0,0,-25,0x03,29,2,7,10,-86,-92,721.00,-7.916,721.044,114.271,74%,3.635,4.115,19824,790,832,786,1201,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:18.828,32.94957,-106.92168,4554.2,32.95132,-106.92300,4546.1,3,0,0,-158,0x03,30,2,7,10,-95,-89,753.37,-8.116,753.415,42.365,74%,3.635,4.116,19825,791,832,787,1202,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:19.790,32.94947,-106.92168,4554.4,32.95132,-106.92300,4545.9,3,0,0,-80,0x03,30,2,8,10,-95,-98,785.52,-8.467,785.571,44.173,76%,3.635,4.107,19826,792,832,788,1203,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:20.780,32.94937,-106.92168,4554.1,32.95132,-106.92300,4545.8,3,0,0,-152,0x03,30,2,8,10,-99,-99,817.80,-8.334,817.844,29.017,78%,3.610,4.114,19827,793,832,789,1204,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:21.801,32.94926,-106.92169,4554.1,32.95132,-106.92300,4545.7,3,0,0,180,0x03,30,1,8,10,-96,-102,851.02,-8.443,851.060,42.652,80%,3.610,4.115,19828,794,832,790,1205,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:22.790,32.94916,-106.92169,4553.8,32.95132,-106.92300,4545.6,3,0,0,47,0x03,30,2,7,11,-96,-101,884.53,-8.194,884.571,44.332,82%,3.635,4.114,19829,795,832,791,1206,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:23.780,32.94905,-106.92169,4553.3,32.95132,-106.92300,4545.6,3,0,0,-120,0x03,30,2,7,11,-96,-100,919.10,-7.698,919.131,46.064,82%,3.635,4.115,19830,796,832,792,1207,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:24.799,32.94895,-106.92169,4552.9,32.95132,-106.92300,4545.5,3,0,0,-92,0x03,30,1,8,11,-101,-100,954.60,-7.362,954.628,26.904,82%,3.648,4.115,19831,797,832,793,1208,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:25.791,32.94884,-106.92169,4552.3,32.95132,-106.92300,4545.6,3,0,0,159,0x03,30,2,7,11,-100,-104,989.62,-6.720,989.646,31.295,82%,3.648,4.116,19832,798,832,794,1209,akronboo,32.95162,-106.92312,4557.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:26.991,32.94873,-106.92170,4551.4,32.95132,-106.92300,4545.6,3,0,0,-94,0x03,30,2,8,11,-98,-103,1024.88,-5.769,1024.900,40.801,83%,3.633,4.114,19833,799,33602,795,1210,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:27.800,32.94863,-106.92170,4551.1,32.95132,-106.92300,4545.7,3,0,0,127,0x03,30,2,7,11,-97,-103,1059.55,-5.401,1059.562,47.328,80%,3.633,4.114,19833,800,834,796,1210,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:28.791,32.94853,-106.92169,4550.5,32.95132,-106.92300,4545.7,3,0,0,103,0x03,30,1,9,11,-95,-100,1094.58,-4.807,1094.592,61.553,80%,3.637,4.114,19834,801,834,797,1211,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:29.780,32.94843,-106.92169,4550.5,32.95132,-106.92300,4545.8,3,0,0,-70,0x03,30,2,8,11,-94,-101,1128.65,-4.763,1128.659,71.213,80%,3.637,4.115,19835,802,834,798,1212,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:30.801,32.94833,-106.92169,4550.9,32.95132,-106.92300,4545.7,3,0,0,16,0x03,30,0,5,13,-94,-98,1161.77,-5.227,1161.782,73.303,80%,3.636,4.114,19836,803,834,799,1213,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:31.789,32.94823,-106.92169,4551.4,32.95132,-106.92300,4545.7,3,0,0,-77,0x03,30,1,8,11,-95,-99,1195.41,-5.700,1195.423,67.223,80%,3.636,4.115,19837,804,834,800,1214,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:32.780,32.94814,-106.92169,4551.7,32.95132,-106.92300,4545.8,3,0,0,-56,0x03,30,1,9,11,-96,-100,1228.20,-5.928,1228.212,61.556,82%,3.640,4.113,19838,805,834,801,1215,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:33.800,32.94804,-106.92169,4551.6,32.95132,-106.92300,4545.8,3,0,0,140,0x03,30,1,8,11,-96,-99,1261.85,-5.770,1261.859,63.242,82%,3.640,4.115,19839,806,834,802,1216,akron_sus,32.95176,-106.92300,4563.1,3,3.614,-93,0.0
T102Boot,2024-06-22,11:43:35.030,32.94795,-106.92169,4551.5,32.95132,-106.92300,4545.8,3,0,0,-161,0x03,30,1,8,11,-96,-99,1294.08,-5.676,1294.094,64.858,82%,3.635,4.113,19840,807,33604,803,1217,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:35.780,32.94786,-106.92169,4551.6,32.95132,-106.92300,4545.6,3,0,0,-90,0x03,30,1,9,11,-97,-99,1325.62,-5.979,1325.629,59.213,81%,3.635,4.114,19840,808,836,804,1217,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:36.800,32.94777,-106.92169,4551.8,32.95132,-106.92300,4545.5,3,0,0,-96,0x03,30,1,8,10,-97,-101,1357.19,-6.375,1357.204,60.623,83%,3.635,4.114,19841,809,836,805,1218,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:37.790,32.94768,-106.92169,4552.0,32.95132,-106.92300,4545.3,3,0,0,-133,0x03,30,0,10,10,-97,-102,1388.39,-6.675,1388.409,62.017,83%,3.610,4.115,19842,810,836,806,1219,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:39.799,32.94751,-106.92169,4552.0,32.95132,-106.92300,4545.1,3,0,0,94,0x03,30,0,8,11,-97,-100,1449.93,-6.980,1449.942,64.766,78%,3.613,4.097,19844,812,836,807,1221,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:40.790,32.94742,-106.92169,4552.2,32.95132,-106.92300,4545.0,3,0,0,120,0x03,30,0,10,10,-96,-101,1479.81,-7.295,1479.826,74.166,80%,3.613,4.114,19845,813,836,808,1222,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:41.780,32.94734,-106.92169,4552.2,32.95132,-106.92300,4544.8,3,0,0,-123,0x03,30,3,7,10,-99,-100,1509.09,-7.355,1509.106,53.544,80%,3.635,4.115,19846,814,836,809,1223,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:42.801,32.94725,-106.92169,4552.4,32.95132,-106.92300,4544.7,3,0,0,137,0x03,30,0,9,10,-98,-102,1538.38,-7.638,1538.401,61.244,80%,3.635,4.115,19847,815,836,810,1224,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:43.791,32.94717,-106.92169,4552.3,32.95132,-106.92300,4544.6,3,0,0,104,0x03,30,0,9,11,-98,-101,1566.94,-7.743,1566.959,62.381,80%,3.639,4.115,19848,816,836,811,1225,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:44.780,32.94709,-106.92169,4552.1,32.95132,-106.92300,4544.5,3,0,0,170,0x03,29,0,8,11,-99,-102,1595.31,-7.680,1595.325,56.604,81%,3.639,4.114,19849,817,836,812,1226,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:45.800,32.94701,-106.92169,4551.9,32.95132,-106.92300,4544.3,3,0,0,97,0x03,29,0,9,11,-99,-103,1624.28,-7.603,1624.296,57.632,82%,3.634,4.115,19850,818,836,813,1227,akronboo,32.95162,-106.92311,4563.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:47.001,32.94693,-106.92169,4551.2,32.95132,-106.92300,4544.3,3,0,0,78,0x03,29,0,8,11,-101,-103,1653.72,-6.963,1653.733,46.608,83%,3.634,4.114,19851,819,33606,814,1228,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:47.780,32.94684,-106.92170,4550.9,32.95132,-106.92300,4544.2,3,0,0,-177,0x03,28,0,8,11,-101,-103,1683.48,-6.742,1683.493,47.447,81%,3.635,4.114,19851,820,838,815,1228,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:48.801,32.94676,-106.92169,4550.6,32.95132,-106.92300,4544.1,3,0,0,158,0x03,28,0,8,11,-100,-104,1713.03,-6.516,1713.038,54.171,81%,3.635,4.114,19852,821,838,816,1229,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:49.790,32.94668,-106.92169,4550.4,32.95132,-106.92300,4544.0,3,0,0,-140,0x03,28,0,8,11,-102,-105,1741.78,-6.353,1741.788,43.751,81%,3.631,4.115,19853,822,838,817,1230,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:50.781,32.94660,-106.92168,4550.2,32.95132,-106.92300,4544.0,3,0,0,171,0x03,28,0,8,11,-102,-106,1769.75,-6.261,1769.763,44.454,81%,3.631,4.114,19854,823,838,818,1231,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:51.801,32.94653,-106.92168,4549.8,32.95132,-106.92300,4543.9,3,0,0,-104,0x03,29,2,6,12,-103,-106,1796.74,-5.893,1796.750,40.224,81%,3.631,4.115,19855,824,838,819,1232,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:52.791,32.94645,-106.92168,4549.3,32.95132,-106.92300,4543.8,3,0,0,-112,0x03,29,1,8,12,-104,-108,1822.75,-5.554,1822.761,36.369,83%,3.605,4.114,19856,825,838,820,1233,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:53.781,32.94639,-106.92168,4549.5,32.95132,-106.92300,4543.7,3,0,0,-82,0x03,28,1,7,11,-103,-109,1846.13,-5.738,1846.139,41.330,83%,3.605,4.115,19857,826,838,821,1234,akron_sus,32.95173,-106.92299,4571.0,3,3.612,-93,0.0
T102Boot,2024-06-22,11:43:55.011,32.94633,-106.92168,4549.2,32.95132,-106.92300,4543.6,3,0,0,-135,0x03,28,1,8,12,-102,-106,1866.01,-5.623,1866.014,46.872,83%,3.636,4.113,19858,827,33608,822,1235,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:55.789,32.94629,-106.92168,4549.1,32.95132,-106.92300,4543.6,3,0,0,-172,0x03,28,1,7,12,-105,-106,1881.75,-5.500,1881.762,33.463,80%,3.636,4.114,19858,828,840,823,1235,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:56.807,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.7,3,0,0,-141,0x03,28,1,8,11,-111,-110,1892.53,-5.509,1892.541,16.867,80%,3.637,4.113,19859,829,840,824,1236,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:57.801,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.7,3,0,0,41,0x03,28,1,7,11,-103,-113,1892.51,-5.433,1892.521,42.368,81%,3.637,4.115,19860,830,840,825,1237,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:58.791,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.7,3,0,0,27,0x03,28,1,7,10,-114,-106,1892.51,-5.440,1892.515,11.941,81%,3.643,4.114,19861,831,840,826,1238,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:43:59.779,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.7,3,0,0,167,0x03,28,1,8,10,-110,-119,1892.51,-5.496,1892.515,18.925,81%,3.643,4.114,19862,832,840,827,1239,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:00.802,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.6,3,0,0,-155,0x03,28,1,7,10,-110,-116,1892.53,-5.614,1892.535,18.925,84%,3.639,4.114,19863,833,840,828,1240,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:01.790,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.4,3,0,0,76,0x03,28,1,8,10,-109,-111,1892.55,-5.745,1892.555,21.235,85%,3.639,4.115,19864,834,840,829,1241,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:02.780,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.3,3,0,0,-154,0x03,27,1,7,11,-105,-111,1892.55,-5.929,1892.562,33.655,85%,3.641,4.112,19865,835,840,830,1242,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:03.801,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,58,0x03,26,1,8,10,-112,-109,1892.56,-6.070,1892.569,15.033,87%,3.641,4.115,19866,836,840,831,1243,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:04.790,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,-25,0x03,28,1,8,10,-110,-118,1892.56,-6.093,1892.569,18.926,89%,3.640,4.114,19867,837,840,832,1244,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:05.779,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.0,3,0,0,58,0x03,28,1,8,10,-112,-115,1892.57,-6.188,1892.576,15.033,90%,3.640,4.115,19868,838,840,833,1245,akronboo,32.95163,-106.92310,4560.1,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:07.009,32.94626,-106.92168,4549.2,32.95132,-106.92300,4542.9,3,0,0,90,0x03,27,1,8,10,-114,-112,1892.57,-6.293,1892.576,11.941,90%,3.640,4.113,19869,839,33610,834,1246,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:07.790,32.94626,-106.92168,4549.2,32.95132,-106.92300,4542.9,3,0,0,-130,0x03,26,1,8,10,-120,-112,1892.56,-6.329,1892.570,5.985,87%,3.611,4.115,19869,840,842,835,1246,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:08.795,32.94626,-106.92168,4549.2,32.95132,-106.92300,4542.8,3,0,0,177,0x03,28,1,8,10,-112,-125,1892.55,-6.424,1892.563,15.033,87%,3.611,4.114,19870,841,842,836,1247,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:09.828,32.94626,-106.92168,4549.2,32.95132,-106.92300,4542.8,3,0,0,36,0x03,28,1,8,10,-110,-111,1892.55,-6.339,1892.563,18.926,87%,3.638,4.115,19871,842,842,837,1248,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:10.790,32.94626,-106.92168,4549.2,32.95132,-106.92300,4542.9,3,0,0,43,0x03,28,1,8,10,-111,-114,1892.54,-6.283,1892.550,16.867,87%,3.638,4.114,19872,843,842,838,1249,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:11.780,32.94626,-106.92168,4549.2,32.95132,-106.92300,4542.9,3,0,0,56,0x03,28,0,5,14,-111,-114,1892.54,-6.247,1892.550,16.867,87%,3.644,4.115,19873,844,842,839,1250,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:12.799,32.94626,-106.92168,4549.2,32.95132,-106.92300,4542.9,3,0,0,-131,0x03,28,1,8,10,-117,-115,1892.53,-6.240,1892.537,8.454,89%,3.644,4.114,19874,845,842,840,1251,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:13.790,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.0,3,0,0,-98,0x03,28,1,8,9,-108,-119,1892.51,-6.171,1892.523,23.825,89%,3.640,4.115,19875,846,842,841,1252,akron_sus,32.95174,-106.92298,4570.9,3,3.612,-93,0.0
T102Boot,2024-06-22,11:44:14.990,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.0,3,0,0,-150,0x03,28,1,8,9,-113,-109,1892.51,-6.211,1892.517,13.398,89%,3.640,4.114,19876,847,33612,842,1253,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:15.800,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.0,3,0,0,113,0x03,28,1,8,9,-103,-109,1892.51,-6.142,1892.523,42.368,86%,3.644,4.114,19876,848,844,843,1253,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:16.789,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,41,0x03,28,1,8,9,-99,-104,1892.51,-6.122,1892.517,67.149,86%,3.644,4.114,19877,849,844,844,1254,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:17.781,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,54,0x03,28,1,8,8,-100,-121,1892.50,-6.093,1892.510,59.846,87%,3.646,4.115,19878,850,844,845,1255,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:18.801,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,102,0x03,28,1,7,8,-104,-105,1892.50,-6.053,1892.510,37.760,87%,3.646,4.115,19879,851,844,846,1256,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:19.820,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,-121,0x03,27,1,7,9,-102,-108,1892.50,-6.106,1892.510,47.537,87%,3.646,4.116,19880,852,844,847,1257,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:20.780,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,97,0x03,27,1,7,9,-101,-105,1892.51,-6.116,1892.523,53.338,89%,3.611,4.111,19881,853,844,848,1258,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:21.800,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,57,0x03,27,1,7,9,-107,-105,1892.53,-6.073,1892.536,26.733,89%,3.611,4.115,19882,854,844,849,1259,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:22.790,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.1,3,0,0,64,0x03,28,1,7,9,-104,-108,1892.54,-6.040,1892.549,37.761,89%,3.616,4.114,19883,855,844,850,1260,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:23.781,32.94626,-106.92168,4549.2,32.95132,-106.92300,4543.2,3,0,0,-97,0x03,28,1,7,8,-101,-106,1892.54,-5.994,1892.549,53.339,89%,3.616,4.115,19884,856,844,851,1261,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:24.799,32.94626,-106.92171,4549.6,32.95132,-106.92300,4543.2,3,0,0,13,0x03,28,1,8,8,-105,-105,1891.15,-6.451,1891.164,33.630,89%,3.641,4.114,19885,857,844,852,1262,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:25.790,32.94626,-106.92171,4549.6,32.95132,-106.92300,4543.2,3,0,0,-116,0x03,28,1,8,8,-104,-113,1891.15,-6.398,1891.164,37.733,90%,3.641,4.114,19886,858,844,853,1263,akronboo,32.95161,-106.92310,4564.6,3,3.577,-78,0.0
T102Boot,2024-06-22,11:44:26.989,32.94623,-106.92171,4549.8,32.95132,-106.92300,4543.3,3,0,0,-70,0x03,28,1,7,8,-104,-110,1899.76,-6.545,1899.769,37.905,90%,3.637,4.112,19887,859,33614,854,1264,akron_sus,32.95173,-106.92299,4568.1,3,3.613,-93,0.0
T102Boot,2024-06-22,11:44:27.799,32.94623,-106.92171,4549.8,32.95132,-106.92300,4543.4,3,0,0,62,0x03,26,1,7,8,-104,-110,1899.76,-6.473,1899.775,37.905,87%,3.637,4.114,19887,860,846,855,1264,akron_sus,32.95173,-106.92299,4568.1,3,3.613,-93,0.0
T102Boot,2024-06-22,11:44:28.790,32.94621,-106.92172,4549.7,32.95132,-106.92300,4543.3,3,0,0,-124,0x03,28,1,7,9,-104,-108,1908.86,-6.333,1908.872,38.087,88%,3.640,4.114,19888,861,846,856,1265,akron_sus,32.95173,-106.92299,4568.1,3,3.613,-93,0.0
